Temps;Canal A
(ms);(V)

-30,81610835;1,29435300
-30,80360435;1,29435300
-30,79110035;1,31206900
-30,77859635;1,29435300
-30,76609235;1,29435300
-30,75358836;1,29435300
-30,74108436;1,27657500
-30,72858036;1,27657500
-30,71607636;1,27657500
-30,70357236;1,27657500
-30,69106836;1,25885800
-30,67856436;1,25885800
-30,66606036;1,25885800
-30,65355636;1,25885800
-30,64105236;1,24114200
-30,62854836;1,24114200
-30,61604436;1,24114200
-30,60354036;1,24114200
-30,59103636;1,24114200
-30,57853236;1,25885800
-30,56602836;1,25885800
-30,55352436;1,25885800
-30,54102036;1,25885800
-30,52851636;1,27657500
-30,51601236;1,27657500
-30,50350836;1,27657500
-30,49100436;1,29435300
-30,47850036;1,29435300
-30,46599636;1,29435300
-30,45349236;1,31206900
-30,44098836;1,31206900
-30,42848436;1,31206900
-30,41598036;1,31206900
-30,40347637;1,31206900
-30,39097237;1,32978600
-30,37846837;1,32978600
-30,36596437;1,32978600
-30,35346037;1,32978600
-30,34095637;1,32978600
-30,32845237;1,32978600
-30,31594837;1,32978600
-30,30344437;1,32978600
-30,29094037;1,31206900
-30,27843637;1,31206900
-30,26593237;1,31206900
-30,25342837;1,31206900
-30,24092437;1,31206900
-30,22842037;1,29435300
-30,21591637;1,29435300
-30,20341237;1,29435300
-30,19090837;1,29435300
-30,17840437;1,29435300
-30,16590037;1,29435300
-30,15339637;1,29435300
-30,14089237;1,29435300
-30,12838837;1,29435300
-30,11588437;1,31206900
-30,10338037;1,31206900
-30,09087637;1,32978600
-30,07837237;1,32978600
-30,06586837;1,34750200
-30,05336438;1,36528100
-30,04086038;1,38299700
-30,02835638;1,38299700
-30,01585238;1,40071400
-30,00334838;1,40071400
-29,99084438;1,38299700
-29,97834038;1,38299700
-29,96583638;1,36528100
-29,95333238;1,36528100
-29,94082838;1,34750200
-29,92832438;1,32978600
-29,91582038;1,32978600
-29,90331638;1,31206900
-29,89081238;1,31206900
-29,87830838;1,31206900
-29,86580438;1,29435300
-29,85330038;1,29435300
-29,84079638;1,29435300
-29,82829238;1,29435300
-29,81578838;1,29435300
-29,80328438;1,29435300
-29,79078038;1,29435300
-29,77827638;1,29435300
-29,76577238;1,29435300
-29,75326838;1,29435300
-29,74076438;1,31206900
-29,72826038;1,31206900
-29,71575638;1,31206900
-29,70325239;1,32978600
-29,69074839;1,32978600
-29,67824439;1,34750200
-29,66574039;1,34750200
-29,65323639;1,36528100
-29,64073239;1,36528100
-29,62822839;1,38299700
-29,61572439;1,40071400
-29,60322039;1,41843000
-29,59071639;1,41843000
-29,57821239;1,43614700
-29,56570839;1,43614700
-29,55320439;1,45392500
-29,54070039;1,45392500
-29,52819639;1,45392500
-29,51569239;1,45392500
-29,50318839;1,45392500
-29,49068439;1,47164100
-29,47818039;1,45392500
-29,46567639;1,45392500
-29,45317239;1,47164100
-29,44066839;1,47164100
-29,42816439;1,47164100
-29,41566039;1,47164100
-29,40315639;1,47164100
-29,39065239;1,47164100
-29,37814839;1,47164100
-29,36564439;1,45392500
-29,35314040;1,45392500
-29,34063640;1,45392500
-29,32813240;1,43614700
-29,31562840;1,43614700
-29,30312440;1,43614700
-29,29062040;1,41843000
-29,27811640;1,40071400
-29,26561240;1,40071400
-29,25310840;1,38299700
-29,24060440;1,38299700
-29,22810040;1,36528100
-29,21559640;1,36528100
-29,20309240;1,34750200
-29,19058840;1,34750200
-29,17808440;1,32978600
-29,16558040;1,32978600
-29,15307640;1,32978600
-29,14057240;1,31206900
-29,12806840;1,31206900
-29,11556440;1,29435300
-29,10306040;1,29435300
-29,09055640;1,29435300
-29,07805240;1,29435300
-29,06554840;1,29435300
-29,05304440;1,29435300
-29,04054040;1,29435300
-29,02803640;1,29435300
-29,01553240;1,29435300
-29,00302841;1,29435300
-28,99052441;1,29435300
-28,97802041;1,29435300
-28,96551641;1,31206900
-28,95301241;1,31206900
-28,94050841;1,31206900
-28,92800441;1,31206900
-28,91550041;1,32978600
-28,90299641;1,32978600
-28,89049241;1,32978600
-28,87798841;1,32978600
-28,86548441;1,34750200
-28,85298041;1,34750200
-28,84047641;1,34750200
-28,82797241;1,34750200
-28,81546841;1,36528100
-28,80296441;1,36528100
-28,79046041;1,36528100
-28,77795641;1,36528100
-28,76545241;1,38299700
-28,75294841;1,38299700
-28,74044441;1,38299700
-28,72794041;1,38299700
-28,71543641;1,40071400
-28,70293241;1,40071400
-28,69042841;1,40071400
-28,67792441;1,41843000
-28,66542041;1,41843000
-28,65291642;1,41843000
-28,64041242;1,41843000
-28,62790842;1,43614700
-28,61540442;1,43614700
-28,60290042;1,43614700
-28,59039642;1,45392500
-28,57789242;1,45392500
-28,56538842;1,45392500
-28,55288442;1,45392500
-28,54038042;1,47164100
-28,52787642;1,47164100
-28,51537242;1,47164100
-28,50286842;1,47164100
-28,49036442;1,47164100
-28,47786042;1,47164100
-28,46535642;1,47164100
-28,45285242;1,47164100
-28,44034842;1,47164100
-28,42784442;1,47164100
-28,41534042;1,47164100
-28,40283642;1,47164100
-28,39033242;1,45392500
-28,37782842;1,43614700
-28,36532442;1,41843000
-28,35282042;1,38299700
-28,34031642;1,36528100
-28,32781242;1,32978600
-28,31530842;1,31206900
-28,30280443;1,29435300
-28,29030043;1,29435300
-28,27779643;1,27657500
-28,26529243;1,27657500
-28,25278843;1,25885800
-28,24028443;1,25885800
-28,22778043;1,25885800
-28,21527643;1,25885800
-28,20277243;1,24114200
-28,19026843;1,24114200
-28,17776443;1,24114200
-28,16526043;1,24114200
-28,15275643;1,24114200
-28,14025243;1,24114200
-28,12774843;1,24114200
-28,11524443;1,24114200
-28,10274043;1,24114200
-28,09023643;1,24114200
-28,07773243;1,24114200
-28,06522843;1,25885800
-28,05272443;1,25885800
-28,04022043;1,25885800
-28,02771643;1,25885800
-28,01521243;1,25885800
-28,00270843;1,25885800
-27,99020443;1,25885800
-27,97770043;1,25885800
-27,96519643;1,27657500
-27,95269244;1,27657500
-27,94018844;1,27657500
-27,92768444;1,27657500
-27,91518044;1,27657500
-27,90267644;1,27657500
-27,89017244;1,29435300
-27,87766844;1,29435300
-27,86516444;1,29435300
-27,85266044;1,29435300
-27,84015644;1,29435300
-27,82765244;1,29435300
-27,81514844;1,29435300
-27,80264444;1,29435300
-27,79014044;1,29435300
-27,77763644;1,29435300
-27,76513244;1,29435300
-27,75262844;1,29435300
-27,74012444;1,29435300
-27,72762044;1,29435300
-27,71511644;1,27657500
-27,70261244;1,25885800
-27,69010844;1,25885800
-27,67760444;1,24114200
-27,66510044;1,24114200
-27,65259644;1,22342500
-27,64009244;1,22342500
-27,62758844;1,20564700
-27,61508445;1,20564700
-27,60258045;1,18793100
-27,59007645;1,17021400
-27,57757245;1,17021400
-27,56506845;1,15249800
-27,55256445;1,13478100
-27,54006045;1,13478100
-27,52755645;1,11700300
-27,51505245;1,11700300
-27,50254845;1,09928600
-27,49004445;1,09928600
-27,47754045;1,08157000
-27,46503645;1,08157000
-27,45253245;1,06385300
-27,44002845;1,06385300
-27,42752445;1,06385300
-27,41502045;1,06385300
-27,40251645;1,06385300
-27,39001245;1,06385300
-27,37750845;1,06385300
-27,36500445;1,04607500
-27,35250045;1,04607500
-27,33999645;1,04607500
-27,32749245;1,04607500
-27,31498845;1,04607500
-27,30248445;1,04607500
-27,28998045;1,04607500
-27,27747645;1,06385300
-27,26497246;1,06385300
-27,25246846;1,06385300
-27,23996446;1,06385300
-27,22746046;1,06385300
-27,21495646;1,08157000
-27,20245246;1,08157000
-27,18994846;1,08157000
-27,17744446;1,08157000
-27,16494046;1,09928600
-27,15243646;1,09928600
-27,13993246;1,09928600
-27,12742846;1,11700300
-27,11492446;1,11700300
-27,10242046;1,13478100
-27,08991646;1,13478100
-27,07741246;1,15249800
-27,06490846;1,15249800
-27,05240446;1,17021400
-27,03990046;1,17021400
-27,02739646;1,17021400
-27,01489246;1,17021400
-27,00238846;1,15249800
-26,98988446;1,15249800
-26,97738046;1,11700300
-26,96487646;1,09928600
-26,95237246;1,08157000
-26,93986846;1,06385300
-26,92736446;1,04607500
-26,91486047;1,02835900
-26,90235647;1,01064200
-26,88985247;0,99292570
-26,87734847;0,97514760
-26,86484447;0,97514760
-26,85234047;0,95743110
-26,83983647;0,93971460
-26,82733247;0,93971460
-26,81482847;0,92199800
-26,80232447;0,90422000
-26,78982047;0,90422000
-26,77731647;0,90422000
-26,76481247;0,88650350
-26,75230847;0,88650350
-26,73980447;0,88650350
-26,72730047;0,88650350
-26,71479647;0,88650350
-26,70229247;0,88650350
-26,68978847;0,88650350
-26,67728447;0,88650350
-26,66478047;0,88650350
-26,65227647;0,88650350
-26,63977247;0,90422000
-26,62726847;0,92199800
-26,61476447;0,92199800
-26,60226047;0,92199800
-26,58975647;0,93971460
-26,57725247;0,93971460
-26,56474848;0,95743110
-26,55224448;0,95743110
-26,53974048;0,97514760
-26,52723648;0,97514760
-26,51473248;0,99292570
-26,50222848;0,99292570
-26,48972448;0,99292570
-26,47722048;0,99292570
-26,46471648;0,99292570
-26,45221248;0,97514760
-26,43970848;0,95743110
-26,42720448;0,95743110
-26,41470048;0,93971460
-26,40219648;0,92199800
-26,38969248;0,90422000
-26,37718848;0,88650350
-26,36468448;0,88650350
-26,35218048;0,85107030
-26,33967648;0,83335380
-26,32717248;0,83335380
-26,31466848;0,81557580
-26,30216448;0,79785930
-26,28966048;0,78014270
-26,27715648;0,78014270
-26,26465248;0,76242620
-26,25214848;0,74464810
-26,23964448;0,72693160
-26,22714048;0,70921500
-26,21463649;0,69149850
-26,20213249;0,69149850
-26,18962849;0,67372050
-26,17712449;0,67372050
-26,16462049;0,65600400
-26,15211649;0,65600400
-26,13961249;0,65600400
-26,12710849;0,63828740
-26,11460449;0,63828740
-26,10210049;0,65600400
-26,08959649;0,67372050
-26,07709249;0,63828740
-26,06458849;0,58507630
-26,05208449;0,51414860
-26,03958049;0,46099900
-26,02707649;0,39007140
-26,01457249;0,33686020
-26,00206849;0,30136560
-25,98956449;0,26593260
-25,97706049;0,23049950
-25,96455649;0,21272150
-25,95205249;0,17728840
-25,93954849;0,15957190
-25,92704449;0,14179380
-25,91454049;0,14179380
-25,90203649;0,12407730
-25,88953249;0,10636070
-25,87702849;0,10636070
-25,86452450;0,08864419
-25,85202050;0,08864419
-25,83951650;0,07086614
-25,82701250;0,07086614
-25,81450850;0,07086614
-25,80200450;0,05314961
-25,78950050;0,05314961
-25,77699650;0,05314961
-25,76449250;0,05314961
-25,75198850;0,03543307
-25,73948450;0,05314961
-25,72698050;0,03543307
-25,71447650;0,03543307
-25,70197250;0,03543307
-25,68946850;0,03543307
-25,67696450;0,01771653
-25,66446050;0,01771653
-25,65195650;0,01771653
-25,63945250;0,00000000
-25,62694850;0,00000000
-25,61444450;0,00000000
-25,60194050;0,00000000
-25,58943650;0,00000000
-25,57693250;-0,01771653
-25,56442850;-0,01771653
-25,55192450;-0,01771653
-25,53942050;-0,01771653
-25,52691650;-0,01771653
-25,51441251;-0,01771653
-25,50190851;-0,01771653
-25,48940451;-0,03543307
-25,47690051;-0,03543307
-25,46439651;-0,03543307
-25,45189251;-0,03543307
-25,43938851;-0,05314961
-25,42688451;-0,05314961
-25,41438051;-0,05314961
-25,40187651;-0,05314961
-25,38937251;-0,07086614
-25,37686851;-0,07086614
-25,36436451;-0,07086614
-25,35186051;-0,07086614
-25,33935651;-0,08864419
-25,32685251;-0,08864419
-25,31434851;-0,08864419
-25,30184451;-0,08864419
-25,28934051;-0,08864419
-25,27683651;-0,10636070
-25,26433251;-0,10636070
-25,25182851;-0,10636070
-25,23932451;-0,10636070
-25,22682051;-0,10636070
-25,21431651;-0,12407730
-25,20181251;-0,12407730
-25,18930851;-0,12407730
-25,17680451;-0,12407730
-25,16430052;-0,14179380
-25,15179652;-0,14179380
-25,13929252;-0,14179380
-25,12678852;-0,14179380
-25,11428452;-0,14179380
-25,10178052;-0,14179380
-25,08927652;-0,15957190
-25,07677252;-0,15957190
-25,06426852;-0,15957190
-25,05176452;-0,17728840
-25,03926052;-0,19500490
-25,02675652;-0,19500490
-25,01425252;-0,19500490
-25,00174852;-0,21272150
-24,98924452;-0,21272150
-24,97674052;-0,23049950
-24,96423652;-0,23049950
-24,95173252;-0,23049950
-24,93922852;-0,24821600
-24,92672452;-0,24821600
-24,91422052;-0,26593260
-24,90171652;-0,26593260
-24,88921252;-0,26593260
-24,87670852;-0,28364910
-24,86420452;-0,28364910
-24,85170052;-0,28364910
-24,83919652;-0,30136560
-24,82669252;-0,31914370
-24,81418853;-0,31914370
-24,80168453;-0,33686020
-24,78918053;-0,33686020
-24,77667653;-0,35457680
-24,76417253;-0,35457680
-24,75166853;-0,37229330
-24,73916453;-0,39007140
-24,72666053;-0,39007140
-24,71415653;-0,39007140
-24,70165253;-0,40778790
-24,68914853;-0,42550440
-24,67664453;-0,42550440
-24,66414053;-0,44322100
-24,65163653;-0,46099900
-24,63913253;-0,46099900
-24,62662853;-0,47871550
-24,61412453;-0,47871550
-24,60162053;-0,49643210
-24,58911653;-0,49643210
-24,57661253;-0,51414860
-24,56410853;-0,51414860
-24,55160453;-0,53192670
-24,53910053;-0,51414860
-24,52659653;-0,53192670
-24,51409253;-0,56735970
-24,50158853;-0,54964320
-24,48908453;-0,56735970
-24,47658053;-0,58507630
-24,46407654;-0,58507630
-24,45157254;-0,60279280
-24,43906854;-0,60279280
-24,42656454;-0,62057080
-24,41406054;-0,62057080
-24,40155654;-0,62057080
-24,38905254;-0,63828740
-24,37654854;-0,63828740
-24,36404454;-0,65600400
-24,35154054;-0,65600400
-24,33903654;-0,67372050
-24,32653254;-0,67372050
-24,31402854;-0,67372050
-24,30152454;-0,67372050
-24,28902054;-0,69149850
-24,27651654;-0,69149850
-24,26401254;-0,69149850
-24,25150854;-0,69149850
-24,23900454;-0,70921500
-24,22650054;-0,70921500
-24,21399654;-0,70921500
-24,20149254;-0,70921500
-24,18898854;-0,70921500
-24,17648454;-0,70921500
-24,16398054;-0,70921500
-24,15147654;-0,70921500
-24,13897254;-0,70921500
-24,12646854;-0,72693160
-24,11396455;-0,70921500
-24,10146055;-0,70921500
-24,08895655;-0,70921500
-24,07645255;-0,70921500
-24,06394855;-0,72693160
-24,05144455;-0,70921500
-24,03894055;-0,70921500
-24,02643655;-0,70921500
-24,01393255;-0,72693160
-24,00142855;-0,72693160
-23,98892455;-0,72693160
-23,97642055;-0,76242620
-23,96391655;-0,76242620
-23,95141255;-0,76242620
-23,93890855;-0,79785930
-23,92640455;-0,79785930
-23,91390055;-0,79785930
-23,90139655;-0,81557580
-23,88889255;-0,83335380
-23,87638855;-0,83335380
-23,86388455;-0,83335380
-23,85138055;-0,83335380
-23,83887655;-0,85107030
-23,82637255;-0,85107030
-23,81386855;-0,85107030
-23,80136455;-0,85107030
-23,78886055;-0,86878690
-23,77635655;-0,85107030
-23,76385256;-0,86878690
-23,75134856;-0,86878690
-23,73884456;-0,85107030
-23,72634056;-0,86878690
-23,71383656;-0,86878690
-23,70133256;-0,86878690
-23,68882856;-0,86878690
-23,67632456;-0,86878690
-23,66382056;-0,86878690
-23,65131656;-0,86878690
-23,63881256;-0,86878690
-23,62630856;-0,86878690
-23,61380456;-0,86878690
-23,60130056;-0,86878690
-23,58879656;-0,86878690
-23,57629256;-0,86878690
-23,56378856;-0,86878690
-23,55128456;-0,86878690
-23,53878056;-0,86878690
-23,52627656;-0,86878690
-23,51377256;-0,86878690
-23,50126856;-0,88650350
-23,48876456;-0,88650350
-23,47626056;-0,88650350
-23,46375656;-0,88650350
-23,45125256;-0,90422000
-23,43874856;-0,92199800
-23,42624456;-0,92199800
-23,41374057;-0,92199800
-23,40123657;-0,93971460
-23,38873257;-0,93971460
-23,37622857;-0,95743110
-23,36372457;-0,97514760
-23,35122057;-0,97514760
-23,33871657;-0,97514760
-23,32621257;-0,99292570
-23,31370857;-1,01064200
-23,30120457;-1,01064200
-23,28870057;-1,02835900
-23,27619657;-1,04607500
-23,26369257;-1,04607500
-23,25118857;-1,06385300
-23,23868457;-1,06385300
-23,22618057;-1,08157000
-23,21367657;-1,08157000
-23,20117257;-1,08157000
-23,18866857;-1,09928600
-23,17616457;-1,09928600
-23,16366057;-1,09928600
-23,15115657;-1,11700300
-23,13865257;-1,13478100
-23,12614857;-1,11700300
-23,11364457;-1,13478100
-23,10114057;-1,13478100
-23,08863657;-1,13478100
-23,07613257;-1,13478100
-23,06362858;-1,13478100
-23,05112458;-1,15249800
-23,03862058;-1,15249800
-23,02611658;-1,15249800
-23,01361258;-1,15249800
-23,00110858;-1,15249800
-22,98860458;-1,15249800
-22,97610058;-1,15249800
-22,96359658;-1,15249800
-22,95109258;-1,15249800
-22,93858858;-1,15249800
-22,92608458;-1,15249800
-22,91358058;-1,15249800
-22,90107658;-1,15249800
-22,88857258;-1,15249800
-22,87606858;-1,15249800
-22,86356458;-1,17021400
-22,85106058;-1,15249800
-22,83855658;-1,15249800
-22,82605258;-1,17021400
-22,81354858;-1,15249800
-22,80104458;-1,15249800
-22,78854058;-1,15249800
-22,77603658;-1,15249800
-22,76353258;-1,15249800
-22,75102858;-1,15249800
-22,73852458;-1,15249800
-22,72602059;-1,15249800
-22,71351659;-1,13478100
-22,70101259;-1,13478100
-22,68850859;-1,13478100
-22,67600459;-1,11700300
-22,66350059;-1,11700300
-22,65099659;-1,09928600
-22,63849259;-1,09928600
-22,62598859;-1,08157000
-22,61348459;-1,06385300
-22,60098059;-1,06385300
-22,58847659;-1,04607500
-22,57597259;-1,06385300
-22,56346859;-1,06385300
-22,55096459;-1,06385300
-22,53846059;-1,06385300
-22,52595659;-1,08157000
-22,51345259;-1,08157000
-22,50094859;-1,08157000
-22,48844459;-1,09928600
-22,47594059;-1,09928600
-22,46343659;-1,11700300
-22,45093259;-1,11700300
-22,43842859;-1,11700300
-22,42592459;-1,13478100
-22,41342059;-1,13478100
-22,40091659;-1,13478100
-22,38841259;-1,15249800
-22,37590860;-1,13478100
-22,36340460;-1,13478100
-22,35090060;-1,15249800
-22,33839660;-1,15249800
-22,32589260;-1,15249800
-22,31338860;-1,15249800
-22,30088460;-1,15249800
-22,28838060;-1,15249800
-22,27587660;-1,15249800
-22,26337260;-1,15249800
-22,25086860;-1,15249800
-22,23836460;-1,15249800
-22,22586060;-1,15249800
-22,21335660;-1,17021400
-22,20085260;-1,15249800
-22,18834860;-1,15249800
-22,17584460;-1,17021400
-22,16334060;-1,17021400
-22,15083660;-1,15249800
-22,13833260;-1,15249800
-22,12582860;-1,17021400
-22,11332460;-1,17021400
-22,10082060;-1,15249800
-22,08831660;-1,17021400
-22,07581260;-1,17021400
-22,06330860;-1,17021400
-22,05080460;-1,15249800
-22,03830060;-1,17021400
-22,02579661;-1,17021400
-22,01329261;-1,18793100
-22,00078861;-1,20564700
-21,98828461;-1,20564700
-21,97578061;-1,22342500
-21,96327661;-1,22342500
-21,95077261;-1,24114200
-21,93826861;-1,24114200
-21,92576461;-1,24114200
-21,91326061;-1,25885800
-21,90075661;-1,25885800
-21,88825261;-1,25885800
-21,87574861;-1,25885800
-21,86324461;-1,27657500
-21,85074061;-1,27657500
-21,83823661;-1,27657500
-21,82573261;-1,29435300
-21,81322861;-1,27657500
-21,80072461;-1,27657500
-21,78822061;-1,27657500
-21,77571661;-1,27657500
-21,76321261;-1,27657500
-21,75070861;-1,27657500
-21,73820461;-1,27657500
-21,72570061;-1,27657500
-21,71319661;-1,27657500
-21,70069261;-1,27657500
-21,68818861;-1,27657500
-21,67568462;-1,27657500
-21,66318062;-1,27657500
-21,65067662;-1,27657500
-21,63817262;-1,29435300
-21,62566862;-1,27657500
-21,61316462;-1,27657500
-21,60066062;-1,27657500
-21,58815662;-1,27657500
-21,57565262;-1,27657500
-21,56314862;-1,27657500
-21,55064462;-1,27657500
-21,53814062;-1,27657500
-21,52563662;-1,27657500
-21,51313262;-1,27657500
-21,50062862;-1,29435300
-21,48812462;-1,31206900
-21,47562062;-1,31206900
-21,46311662;-1,32978600
-21,45061262;-1,34750200
-21,43810862;-1,36528100
-21,42560462;-1,36528100
-21,41310062;-1,40071400
-21,40059662;-1,40071400
-21,38809262;-1,40071400
-21,37558862;-1,41843000
-21,36308462;-1,41843000
-21,35058062;-1,41843000
-21,33807662;-1,41843000
-21,32557263;-1,41843000
