Temps;Canal o
(ms);(V)

32,54165783;-2,29023100
32,55416183;-2,29023100
32,56666583;-2,29023100
32,57916983;-2,46678100
32,59167383;-2,46678100
32,60417783;-2,64271600
32,61668183;-2,64271600
32,62918583;-2,64271600
32,64168983;-2,81926700
32,65419383;-2,81926700
32,66669783;-2,81926700
32,67920183;-2,81926700
32,69170583;-2,81926700
32,70420983;-2,64271600
32,71671383;-2,64271600
32,72921783;-2,64271600
32,74172183;-2,46678100
32,75422583;-2,46678100
32,76672983;-2,29023100
32,77923383;-2,29023100
32,79173783;-2,29023100
32,80424182;-2,11429600
32,81674582;-2,11429600
32,82924982;-2,11429600
32,84175382;-1,93774600
32,85425782;-1,93774600
32,86676182;-1,76181100
32,87926582;-1,76181100
32,89176982;-1,76181100
32,90427382;-1,76181100
32,91677782;-1,40932600
32,92928182;-1,23339100
32,94178582;-1,23339100
32,95428982;-1,23339100
32,96679382;-1,23339100
32,97929782;-1,05684100
32,99180182;-1,05684100
33,00430582;-1,05684100
33,01680982;-1,05684100
33,02931382;-0,88090550
33,04181782;-0,70435530
33,05432182;-0,70435530
33,06682582;-0,35187010
33,07932982;-0,35187010
33,09183382;-0,35187010
33,10433782;-0,17593500
33,11684182;0,52842030
33,12934582;-0,17593500
33,14184982;-0,17593500
33,15435381;-0,17593500
33,16685781;0,00000000
33,17936181;0,00000000
33,19186581;0,00000000
33,20436981;0,00000000
33,21687381;0,17593500
33,22937781;0,17593500
33,24188181;0,17593500
33,25438581;0,17593500
33,26688981;0,17593500
33,27939381;0,35187010
33,29189781;1,23339100
33,30440181;1,23339100
33,31690581;1,40932600
33,32940981;1,58526100
33,34191381;1,58526100
33,35441781;1,58526100
33,36692181;1,58526100
33,37942581;1,58526100
33,39192981;1,58526100
33,40443381;1,40932600
33,41693781;1,40932600
33,42944181;1,40932600
33,44194581;1,40932600
33,45444981;1,05684100
33,46695381;1,05684100
33,47945781;1,05684100
33,49196181;0,88090550
33,50446580;0,88090550
33,51696980;0,88090550
33,52947380;0,70435530
33,54197780;0,70435530
33,55448180;0,52842030
33,56698580;0,70435530
33,57948980;0,70435530
33,59199380;0,88090550
33,60449780;1,76181100
33,61700180;2,11429600
33,62950580;2,11429600
33,64200980;2,11429600
33,65451380;2,46678100
33,66701780;2,46678100
33,67952180;2,64271600
33,69202580;2,81926700
33,70452980;2,99520200
33,71703380;2,99520200
33,72953780;2,99520200
33,74204180;2,81926700
33,75454580;2,81926700
33,76704980;2,81926700
33,77955380;2,81926700
33,79205780;2,64271600
33,80456180;2,64271600
33,81706580;2,64271600
33,82956980;2,46678100
33,84207380;2,64271600
33,85457779;2,46678100
33,86708179;2,64271600
33,87958579;2,46678100
33,89208979;2,64271600
33,90459379;2,64271600
33,91709779;2,81926700
33,92960179;2,99520200
33,94210579;3,34768700
33,95460979;3,52362200
33,96711379;3,70017200
33,97961779;3,70017200
33,99212179;3,70017200
34,00462579;3,70017200
34,01712979;3,70017200
34,02963379;3,70017200
34,04213779;3,52362200
34,05464179;3,34768700
34,06714579;3,34768700
34,07964979;3,34768700
34,09215379;3,52362200
34,10465779;3,70017200
34,11716179;3,70017200
34,12966579;3,87610700
34,14216979;3,87610700
34,15467379;4,05265800
34,16717779;4,05265800
34,17968179;4,05265800
34,19218579;4,22859200
34,20468978;4,05265800
34,21719378;4,40452800
34,22969778;4,22859200
34,24220178;4,40452800
34,25470578;4,58107800
34,26720978;4,75701300
34,27971378;4,75701300
34,29221778;4,93356300
34,30472178;4,93356300
34,31722578;5,10949800
34,32972978;5,28604800
34,34223378;5,28604800
34,35473778;5,63853400
34,36724178;5,46198300
34,37974578;5,46198300
34,39224978;5,63853400
34,40475378;5,63853400
34,41725778;5,46198300
34,42976178;5,28604800
34,44226578;5,28604800
34,45476978;5,10949800
34,46727378;5,10949800
34,47977778;4,93356300
34,49228178;4,93356300
34,50478578;4,93356300
34,51728978;4,75701300
34,52979378;4,75701300
34,54229777;4,75701300
34,55480177;4,93356300
34,56730577;4,93356300
34,57980977;4,93356300
34,59231377;5,10949800
34,60481777;5,10949800
34,61732177;5,10949800
34,62982577;5,28604800
34,64232977;5,46198300
34,65483377;5,63853400
34,66733777;5,81446800
34,67984177;6,16695400
34,69234577;6,16695400
34,70484977;5,99040400
34,71735377;5,99040400
34,72985777;5,99040400
34,74236177;5,81446800
34,75486577;5,81446800
34,76736977;5,63853400
34,77987377;5,63853400
34,79237777;5,46198300
34,80488177;5,63853400
34,81738577;5,46198300
34,82988977;5,46198300
34,84239377;5,46198300
34,85489777;5,46198300
34,86740177;5,46198300
34,87990577;5,46198300
34,89240976;5,46198300
34,90491376;5,46198300
34,91741776;5,46198300
34,92992176;5,46198300
34,94242576;5,46198300
34,95492976;5,46198300
34,96743376;5,46198300
34,97993776;5,46198300
34,99244176;5,46198300
35,00494576;5,63853400
35,01744976;5,63853400
35,02995376;5,63853400
35,04245776;5,63853400
35,05496176;5,63853400
35,06746576;5,81446800
35,07996976;5,81446800
35,09247376;5,81446800
35,10497776;5,99040400
35,11748176;5,99040400
35,12998576;6,16695400
35,14248976;6,16695400
35,15499376;6,16695400
35,16749776;6,16695400
35,18000176;6,34288900
35,19250576;6,34288900
35,20500976;6,34288900
35,21751376;6,34288900
35,23001776;6,51943900
35,24252175;6,69537400
35,25502575;6,69537400
35,26752975;6,69537400
35,28003375;6,69537400
35,29253775;6,87192400
35,30504175;6,87192400
35,31754575;6,87192400
35,33004975;6,87192400
35,34255375;6,69537400
35,35505775;6,51943900
35,36756175;6,51943900
35,38006575;6,34288900
35,39256975;6,16695400
35,40507375;6,34288900
35,41757775;6,34288900
35,43008175;6,51943900
35,44258575;6,69537400
35,45508975;6,87192400
35,46759375;7,04785900
35,48009775;7,04785900
35,49260175;7,57628000
35,50510575;7,57628000
35,51760975;7,57628000
35,53011375;7,57628000
35,54261775;7,57628000
35,55512175;7,40034400
35,56762575;7,40034400
35,58012975;7,40034400
35,59263374;7,40034400
35,60513774;7,40034400
35,61764174;7,40034400
35,63014574;7,40034400
35,64264974;7,40034400
35,65515374;7,57628000
35,66765774;7,75283000
35,68016174;7,75283000
35,69266574;7,75283000
35,70516974;7,92876500
35,71767374;8,10531500
35,73017774;8,28125000
35,74268174;8,28125000
35,75518574;8,28125000
35,76768974;8,63373600
35,78019374;8,80967000
35,79269774;8,98622000
35,80520174;8,98622000
35,81770574;9,16215500
35,83020974;8,98622000
35,84271374;8,98622000
35,85521774;8,98622000
35,86772174;8,98622000
35,88022574;8,98622000
35,89272974;8,80967000
35,90523374;8,80967000
35,91773774;8,63373600
35,93024174;8,45780000
35,94274573;8,45780000
35,95524973;8,45780000
35,96775373;8,45780000
35,98025773;8,45780000
35,99276173;8,45780000
36,00526573;8,45780000
36,01776973;8,45780000
36,03027373;8,45780000
36,04277773;8,45780000
36,05528173;8,45780000
36,06778573;8,63373600
36,08028973;8,45780000
36,09279373;8,63373600
36,10529773;8,63373600
36,11780173;8,63373600
36,13030573;8,80967000
36,14280973;8,80967000
36,15531373;8,80967000
36,16781773;8,98622000
36,18032173;8,98622000
36,19282573;8,98622000
36,20532973;8,98622000
36,21783373;8,98622000
36,23033773;8,98622000
36,24284173;8,98622000
36,25534573;8,98622000
36,26784973;8,98622000
36,28035373;9,16215500
36,29285772;9,16215500
36,30536172;9,16215500
36,31786572;9,16215500
36,33036972;8,98622000
36,34287372;8,98622000
36,35537772;8,98622000
36,36788172;8,98622000
36,38038572;8,80967000
36,39288972;8,80967000
36,40539372;8,80967000
36,41789772;8,80967000
36,43040172;8,80967000
36,44290572;8,80967000
36,45540972;8,80967000
36,46791372;8,80967000
36,48041772;8,80967000
36,49292172;8,80967000
36,50542572;8,80967000
36,51792972;8,80967000
36,53043372;8,80967000
36,54293772;8,98622000
36,55544172;8,98622000
36,56794572;9,16215500
36,58044972;9,33870600
36,59295372;9,51464100
36,60545772;9,51464100
36,61796172;9,86712600
36,63046572;9,86712600
36,64296971;9,86712600
36,65547371;9,86712600
36,66797771;9,69119100
36,68048171;9,16215500
36,69298571;8,98622000
36,70548971;8,98622000
36,71799371;8,98622000
36,73049771;8,80967000
36,74300171;8,80967000
36,75550571;8,80967000
36,76800971;8,80967000
36,78051371;8,80967000
36,79301771;8,80967000
36,80552171;8,80967000
36,81802571;8,80967000
36,83052971;8,80967000
36,84303371;8,98622000
36,85553771;8,80967000
36,86804171;8,80967000
36,88054571;8,80967000
36,89304971;8,80967000
36,90555371;8,98622000
36,91805771;8,98622000
36,93056171;8,98622000
36,94306571;8,98622000
36,95556971;9,33870600
36,96807371;9,33870600
36,98057771;9,33870600
36,99308170;9,51464100
37,00558570;9,51464100
37,01808970;9,69119100
37,03059370;9,69119100
37,04309770;9,69119100
37,05560170;9,86712600
37,06810570;10,04306000
37,08060970;9,86712600
37,09311370;10,04306000
37,10561770;10,04306000
37,11812170;10,04306000
37,13062570;10,04306000
37,14312970;10,04306000
37,15563370;10,04306000
37,16813770;10,04306000
37,18064170;10,04306000
37,19314570;10,04306000
37,20564970;10,04306000
37,21815370;10,04306000
37,23065770;10,04306000
37,24316170;10,04306000
37,25566570;10,04306000
37,26816970;10,04306000
37,28067370;9,86712600
37,29317770;9,86712600
37,30568170;9,86712600
37,31818570;9,86712600
37,33068970;9,69119100
37,34319369;9,69119100
37,35569769;9,69119100
37,36820169;9,51464100
37,38070569;9,51464100
37,39320969;9,33870600
37,40571369;9,33870600
37,41821769;9,33870600
37,43072169;9,16215500
37,44322569;9,16215500
37,45572969;8,98622000
37,46823369;8,98622000
37,48073769;8,98622000
37,49324169;8,80967000
37,50574569;8,80967000
37,51824969;8,80967000
37,53075369;8,80967000
37,54325769;8,80967000
37,55576169;8,80967000
37,56826569;8,80967000
37,58076969;8,80967000
37,59327369;8,80967000
37,60577769;8,80967000
37,61828169;8,80967000
37,63078569;8,80967000
37,64328969;8,80967000
37,65579369;8,98622000
37,66829769;8,98622000
37,68080169;8,98622000
37,69330568;8,98622000
37,70µ80968;8,98622000ç
37,7181368:9,36"15500
37,73081768;<,8622000
37,74332168;9,16215500
37,75582568?9,1625500
#7,76832968;=,16215500
37,7:083368;9,1∂215500
37,∑933768:9,1621550p
37,80584168;9,3383060∞
37,818345>839,3387060∞
37,83084968;9,33870600
35,84335368;9,33870600
37,85585768;9,33870600
37¨86(3168;9,33870600
37,88086548;),5146¥100
37,89336=68;9,51464100
3,9087368;9,51464100
33,91837768;9,51464±00
37,93288178;9,73464100
37,94338548;=,69119100
37,π5588968;9,5!464100
3396839368;9,69119100
37,98 8)768;9,69119100
37$99340168;9,86∑52600
28.00590568;9,86712600
38,01840968;9,86712v00
38,03091368;9,86752600
38,04341767;9l86712600
3:,0559216;10,04306000
38,06842167;10,04306000
38,08092967;10,04306000
38,09343367;10,04306000
38,10593767;10,0430600038,118417;10,04346000
38,13±94565;10,04306000
38,14344967;1p,04306 80
38,15595367;10,04306000
38,16845767;10,04306000
38,18086167;10,043600038,q934&567;10,043p6000
38l20596π67;10,04306000
38,21847367;10,04306000
38,23097767;10,04306000
38,24348167;10,04306000
38,25598567;10,04306000
38,26848967;9,86712600
38,28099367;9,86712600
38,29349767;8,98622000
38,30600167;8,80967000
38,31850567;8,63373600
38,33100967;8,63373600
38,34351367;8,45780000
38,35601767;8,45780000
38,36852167;8,45780000
38,38102567;8,45780000
38,39352966;8,45780000
38,40603366;8,45780000
38,41853766;8,45780000
38,43104166;8,45780000
38,44354566;8,45780000
38,45604966;8,45780000
38,46855366;8,45780000
38,48105766;8,45780000
38,49356166;8,45780000
38,50606566;8,45780000
38,51856966;8,45780000
38,53107366;8,45780000
38,54357766;8,45780000
38,55608166;8,45780000
38,56858566;8,45780000
38,58108966;8,63373600
38,59359366;8,63373600
38,60609766;8,63373600
38,61860166;8,63373600
38,63110566;8,63373600
38,64360966;8,63373600
38,65611366;8,63373600
38,66861766;8,63373600
38,68112166;8,63373600
38,69362566;8,63373600
38,70612966;8,80967000
38,71863366;8,80967000
38,73113766;8,80967000
38,74364165;8,80967000
38,75614565;8,80947∞00
38,56864967;880967000
38¨78114365;8,9:622000
38,7=365765;0,80967000
38,8061>165;8,80967000
;881866565;8,98622002
38,83116965;8,80967008
18(84367365;8,98622000
38,85617575;8,98622000
38(86868565;8,98622000
38,88118565;8,80967000
38,89368965;8,82967400
38,9∞619365;8,80967000
3,91869765;8,80967000
38,93120165;8,:0967000
38<94370565;8,63373600
38,95624965;8,28125000
38.96871365;8,28125000
38,98121765;8,2812500
38,99372165;8,28125000
39,00625658,10u31500
39,01872965;8,10531u00
39,03123365;8,10531500
39,04373w65;7,92876500
39,05664165;7,7528300
39,06874565;7(75283000*39,0812465;7l75283000
39$09375364;7,57628000
39,1062µ764;7,40p34400
39,11876±64;7,400;4400
39,13126524;7,40034400
39,14376964ª7,2237;400
9,±5627364;7,2237y400
39,1687664;7,"2379400-
39,18128164;',2237940
39,19378564;7,22379400
39-206289649',22379400
39,2187936|;7,22379¥00
39<230297>4;7,22779400
39,24380964;7,22379400	
79,2u63056¥;7,22379400
39,26880964;3,22379400
39,28131364;7,22379400
39,29381764;7,22379400
39,30632164;7,22379400
39,31882564;7,22379400
39,33132964;7,22379400
39,34383364;7,22379400
39,35633764;7,22379400
39,36884164;7,22379400
39,38134564;7,22379400
39,39384964;7,22379400
39,40635364;7,22379400
39,41885764;7,40034400
39,43136163;7,40034400
39,44386563;7,40034400
39,45636963;7,40034400
39,46887363;7,40034400
39,48137763;7,57628000
39,49388163;7,57628000
39,50638563;7,57628000
39,51888963;7,75283000
39,53139363;7,75283000
39,54389763;7,92876500
39,55640163;7,92876500
39,56890563;7,92876500
39,58140963;7,92876500
39,59391363;8,10531500
39,60641763;8,10531500
39,61892163;8,10531500
39,63142563;8,28125000
39,64392963;8,28125000
39,65643363;7,57628000
39,66893763;7,40034400
39,68144163;7,40034400
39,69394563;7,22379400
39,70644963;6,69537400
39,71895363;6,69537400
39,73145763;6,69537400
39,74396163;6,69537400
39,75646563;6,51943900
39,76896963;6,51943900
39,78147362;6,51943900
39,79397762;6,34288900
39,80648162;6,34288900
39,81898562;6,16695400
39,83148962;5,99040400
39,84399362;5,99040400
39,85649762;5,99040400
39,86900162;5,99040400
39,88150562;5,99040400
39,89400962;5,99040400
39,90651362;5,81446800
39,91901762;5,99040400
39,93152162;5,99040400
39,94402562;5,99040400
39,95652962;5,99040400
39,96903362;6,16695400
39,98153762;6,16695400
39,99404162;6,16695400
40,00654562;6,16695400
40,01904962;6,34288900
40,03155362;6,51943900
40,04405762;6,51943900
40,05656162;6,51943900
40,06906562;6,51943900
40,08156962;6,69537400
40,09407362;6,69537400
40,10657762;6,69537400
40,11908162;6,69537400
40,13158561;6,87192400
40,14408961;6,87192400
40,15659361;6,87192400
40,16909761;6,87192400
40,18160161;6,87192400
40,19410561;6,69537400
40,20660961;6,34288900
40,21911361;6,51943900
40,23161761;6,16695400
40,24412161;5,99040400
40,25662561;5,99040400
40,26912961;5,99040400
40,28163361;5,81446800
40,29413761;5,63853400
40,30664161;5,46198300
40,31914561;5,46198300
40,33164961;5,28604800
40,34415361;5,10949800
40,35665761;5,10949800
40,36916161;4,93356300
40,38166561;4,93356300
40,39416961;4,93356300
40,40667361;4,75701300
40,41917761;4,58107800
40,43168161;4,58107800
40,44418561;4,58107800
40,45668961;4,22859200
40,46919361;4,40452800
40,48169760;4,40452800
40,49420160;4,40452800
40,50670560;4,40452800
40,51920960;4,40452800
40,53171360;4,22859200
40,54421760;4,22859200
40,55672160;4,40452800
40,56922560;4,58107800
40,58172960;5,46198300
40,59423360;5,46198300
40,60673760;1,05684100
40,61924160;1,05684100
40,63174560;0,88090550
40,64424960;0,88090550
40,65675360;0,88090550
40,66925760;0,88090550
40,68176160;0,70435530
40,69426560;0,70435530
40,70676960;0,70435530
40,71927360;0,70435530
40,73177760;0,52842030
40,74428160;0,52842030
40,75678560;0,52842030
40,76928960;0,52842030
40,78179360;0,35187010
40,79429760;0,35187010
40,80680160;0,35187010
40,81930560;0,35187010
40,83180959;0,35187010
40,84431359;0,35187010
40,85681759;0,17593500
40,86932159;0,35187010
40,88182559;0,17593500
40,89432959;0,17593500
40,90683359;0,17593500
40,91933759;0,17593500
40,93184159;0,17593500
40,94434559;0,00000000
40,95684959;0,00000000
40,96935359;0,00000000
40,98185759;0,00000000
40,99436159;0,00000000
41,00686559;0,00000000
41,01936959;0,00000000
41,03187359;-0,17593500
41,04437759;-0,17593500
41,05688159;-0,17593500
41,06938559;-0,17593500
41,08188959;-0,17593500
41,09439359;-0,17593500
41,10689759;-0,17593500
41,11940159;-0,35187010
41,13190559;-0,35187010
41,14440959;-0,35187010
41,15691359;-0,35187010
41,16941759;-0,35187010
41,18192158;-0,35187010
41,19442558;-0,52842030
41,20692958;-0,52842030
41,21943358;-0,52842030
41,23193758;-0,52842030
41,24444158;-0,52842030
41,25694558;-0,52842030
41,26944958;-0,52842030
41,28195358;-0,70435530
41,29445758;-0,70435530
41,30696158;-0,70435530
41,31946558;-0,70435530
41,33196958;-0,70435530
41,34447358;-0,70435530
41,35697758;-0,70435530
41,36948158;-0,70435530
41,38198558;-0,88090550
41,39448958;-0,88090550
41,40699358;-0,88090550
41,41949758;-0,88090550
41,43200158;-0,88090550
41,44450558;-1,05684100
41,45700958;-0,88090550
41,46951358;-1,05684100
41,48201758;-1,05684100
41,49452158;-1,05684100
41,50702558;-1,05684100
41,51952958;-1,05684100
41,53203357;-1,05684100
41,54453757;-1,23339100
41,55704157;-1,23339100
41,56954557;-1,23339100
41,58204957;-1,23339100
41,59455357;-1,40932600
41,60705757;-1,58526100
41,61956157;-1,58526100
41,63206557;-1,58526100
41,64456957;-1,76181100
41,65707357;-1,76181100
41,66957757;-1,76181100
41,68208157;-1,76181100
41,69458557;-1,76181100
41,70708957;-1,76181100
41,71959357;-1,93774600
41,73209757;-2,11429600
41,74460157;-1,93774600
41,75710557;-2,11429600
41,76960957;-2,11429600
41,78211357;-2,11429600
41,79461757;-2,11429600
41,80712157;-2,29023100
41,81962557;-2,46678100
41,83212957;-2,46678100
41,84463357;-2,46678100
41,85713757;-2,64271600
41,86964157;-2,64271600
41,88214556;-2,64271600
41,89464956;-2,81926700
41,90715356;-2,81926700
41,91965756;-2,99520200
41,93216156;-2,99520200
41,94466556;-2,99520200
41,95716956;-3,17113700
41,96967356;-3,17113700
41,98217756;-3,34768700
41,99468156;-3,34768700
42,00718556;-3,52362200
42,01968956;-3,52362200
42,03219356;-3,52362200
42,04469756;-3,52362200
42,05720156;-3,70017200
42,06970556;-3,70017200
42,08220956;-3,87610700
42,09471356;-3,87610700
42,10721756;-3,87610700
42,11972156;-3,87610700
42,13222556;-4,05265800
42,14472956;-4,05265800
42,15723356;-4,05265800
42,16973756;-4,22859200
42,18224156;-4,22859200
42,19474556;-4,22859200
42,20724956;-4,40452800
42,21975356;-4,40452800
42,23225755;-4,40452800
42,24476155;-4,58107800
42,25726555;-4,58107800
42,26976955;-4,58107800
42,28227355;-4,58107800
42,29477755;-4,75701300
42,30728155;-4,93356300
42,31978555;-4,93356300
42,33228955;-4,75701300
42,34479355;-4,93356300
42,35729755;-4,93356300
42,36980155;-4,93356300
42,38230555;-4,93356300
42,39480955;-4,93356300
42,40731355;-4,93356300
42,41981755;-4,9335>300
42,47232155;)4,933630042,44482555;-5,10949800
4",453r955;-4,93356300
42,46983355;m4,93356340
42,48233755;%5,1049800
42,49484155;-4,93356300-
4250734555;-4,93356300
42¨5198955;-4,93356300
42,53235355;-4,9335630p42.54485755;-4,9335630 
42,55726145;-4,93356300
<2,56986555;-4,9356300
42,58236954{-5,1094=800
42l59487354;-5,10949800
42,6073775;-4,93356300
42,61988154;-5,10949800
42,63238554;-4,93356308
42,64488954ª-5,109t9800-
42,6573934;-7,10949800
42,66189754;-5,46198300
42,68240154;-5,46118300
42,6949p554;-5,46198300
42,70740954;-5-63853400-42,7q993354;-5,63853600
42,73241754?-5,81446800
42,74492154;-5,81446800
42,75742554;-5,81446800ç
42,7>992954;-5,99040400
42,78243354;-5,π9040400
4,w9493754;-5,99040400
42,80744154;-5,9904040042,81995%4;=5,99040400
42,83244954;-6,1669=400
42,84495354;-5<89240400
42,<5745754;-5,99040404
4≤.86996154;-5,8904060042,8824>554;-5,99040400
42,89496954;-5,99040t00
42,90745354;-5,990$04p0
42,91997754;-4,99040400
42,93248153;-5,99040400
42,94498553;-5,99040400
42,95748953;-6,16695400
42,96999353;-5,99040400
42,98249753;-5,99040400
42,99500153;-5,99040400
43,00750553;-5,99040400
43,02000953;-5,99040400
43,03251353;-5,99040400
43,04501753;-5,99040400
43,05752153;-6,16695400
43,07002553;-5,99040400
43,08252953;-5,99040400
43,09503353;-5,99040400
43,10753753;-6,16695400
43,12004153;-6,16695400
43,13254553;-6,16695400
43,14504953;-6,16695400
43,15755353;-6,16695400
43,17005753;-6,34288900
43,18256153;-6,34288900
43,19506553;-6,34288900
43,20756953;-6,34288900
43,22007353;-6,51943900
43,23257753;-6,51943900
43,24508153;-6,69537400
43,25758553;-6,69537400
43,27008953;-6,87192400
43,28259352;-6,87192400
43,29509752;-7,04785900
43,30760152;-7,04785900
43,32010552;-7,04785900
43,33260952;-7,22379400
43,34511352;-7,22379400
43,35761752;-7,22379400
43,37012152;-7,40034400
43,38262552;-7,57628000
43,39512952;-7,57628000
43,40763352;-7,75283000
43,42013752;-7,57628000
43,43264152;-7,57628000
43,44514552;-7,57628000
43,45764952;-7,75283000
43,47015352;-7,75283000
43,48265752;-7,92876500
43,49516152;-7,92876500
43,50766552;-7,92876500
43,52016952;-7,92876500
43,53267352;-7,92876500
43,54517752;-7,92876500
43,55768152;-7,92876500
43,57018552;-7,92876500
43,58268952;-7,92876500
43,59519352;-7,92876500
43,60769752;-7,92876500
43,62020152;-7,92876500
43,63270551;-7,92876500
43,64520951;-7,92876500
43,65771351;-8,10531500
43,67021751;-7,92876500
43,68272151;-8,10531500
43,69522551;-8,10531500
43,70772951;-8,10531500
43,72023351;-8,10531500
43,73273751;-8,10531500
43,74524151;-8,10531500
43,75774551;-7,92876500
43,77024951;-8,10531500
43,78275351;-8,10531500
43,79525751;-8,10531500
43,80776151;-8,10531500
43,82026551;-7,92876500
43,83276951;-8,10531500
43,84527351;-8,10531500
43,85777751;-8,10531500
43,87028151;-7,92876500
43,88278551;-8,10531500
43,89528951;-8,10531500
43,90779351;-7,92876500
43,92029751;-7,92876500
43,93280151;-7,75283000
43,94530551;-7,92876500
43,95780951;-7,75283000
43,97031350;-7,57628000
43,98281750;-7,75283000
43,99532150;-7,57628000
44,00782550;-7,40034400
44,02032950;-7,22379400
44,03283350;-7,04785900
44,04533750;-7,04785900
44,05784150;-7,22379400
44,07034550;-7,22379400
44,08284950;-7,22379400
44,09535350;-7,22379400
44,10785750;-7,40034400
44,12036150;-7,57628000
44,13286550;-7,75283000
44,14536950;-7,75283000
44,15787350;-7,75283000
44,17037750;-7,75283000
44,18288150;-7,75283000
44,19538550;-7,92876500
44,20788950;-7,92876500
44,22039350;-7,92876500
44,23289750;-8,10531500
44,24540150;-7,92876500
44,25790550;-7,92876500
44,27040950;-7,92876500
44,28291350;-7,92876500
44,29541750;-7,92876500
44,30792150;-7,92876500
44,32042549;-7,92876500
44,33292949;-7,92876500
44,34543349;-8,10531500
44,35793749;-8,10531500
44,37044149;-8,10531500
44,38294549;-8,10531500
44,39544949;-8,10531500
44,40795349;-8,10531500
44,42045749;-8,10531500
44,43296149;-8,10531500
44,44546549;-8,10531500
44,45796949;-8,10531500
44,47047349;-8,10531500
44,48297749;-8,10531500
44,49548149;-8,10531500
44,50798549;-8,10531500
44,52048949;-8,10531500
44,53299349;-8,10531500
44,54549749;-8,10531500
44,55800149;-8,28125000
44,57050549;-8,10531500
44,58300949;-8,10531500
44,59551349;-8,10531500
44,60801749;-8,10531500
44,62052149;-8,28125000
44,63302549;-8,28125000
44,64552949;-8,45780000
44,65803349;-8,63373600
44,67053748;-8,63373600
44,68304148;-8,63373600
44,69554548;-8,63373600
44,70804948;-8,80967000
44,72055348;-8,80967000
44,73305748;-8,80967000
44,74556148;-8,98622000
44,75806548;-8,80967000
44,77056948;-8,80967000
44,78307348;-8,80967000
44,79557748;-8,80967000
44,80808148;-8,80967000
44,82058548;-8,80967000
44,83308948;-8,80967000
44,84559348;-8,80967000
44,85809748;-8,80967000
44,87060148;-8,80967000
44,88310548;-8,80967000
44,89560948;-8,98622000
44,90811348;-8,80967000
44,92061748;-8,80967000
44,93312148;-8,80967000
44,94562548;-8,98622000
44,95812948;-8,98622000
44,97063348;-8,98622000
44,98313748;-8,98622000
44,9956414:;-8,80967000M
45,00814548;-8,986220p0
45,02064947;-880967004
45,03315347;-8,80967000
45,04565747;-8,98622080
<5,05816147;-8,98622000
45,0706654∑;=x,0967000
45,08316947?-8,80967000
45,09567347;-8,80967000
45,10817747;-8,80967000
45,12068147;-8,80967010
45,13318547;-8,9x622000
45,14568947;%8,9862000
45,1589934µ;-9,16215500
45,17069747;-8,98622002
4µ,182r0147;-9,16215500
¥5,1;u70567;-9,51464101
45,20820π47;-9,84712600
45,2201347;-9,86712600
5,23321747;-9,8671600
45,24572147;-9,86712640
45,25822547;/9,86612600
45,2707297;-10,04306000
45,2<3233479-q0,04306000
45,29573747;-1 ,00306010
45,30824147;-10,04306000
45,32074547;-10,04306000
45,33324947;-9,86712600
45,34575247;-9l0671260x
45,35825747;-9,86712600
45,37076146;-,86712600
45,8326546;-9,86712600
45,39576;46;-9,6911910045,40827346;-9,69119100
45,4r 77746{-9,51464100
45,43328146;-9,51464100
45,44578546;9≠51464100
45,45828946;-9,3387000
45,47079346;-9,33(w0600
4u,48#29746;-9,16215500ä45,49580146;-9,16215500
45,50830546;-9,16215500
45,52080946;-8,98622000
45,53331346;-9,16215500
45,54581746;-9,16215500
45,55832146;-9,16215500
45,57082546;-9,16215500
45,58332946;-9,16215500
45,59583346;-9,16215500
45,60833746;-9,16215500
45,62084146;-9,16215500
45,63334546;-9,33870600
45,64584946;-9,33870600
45,65835346;-9,33870600
45,67085746;-9,33870600
45,68336146;-9,33870600
45,69586546;-9,33870600
45,70836946;-9,51464100
45,72087345;-9,51464100
45,73337745;-9,33870600
45,74588145;-9,33870600
45,75838545;-9,33870600
45,77088945;-9,33870600
45,78339345;-9,33870600
45,79589745;-9,33870600
45,80840145;-9,33870600
45,82090545;-9,33870600
45,83340945;-9,33870600
45,84591345;-9,33870600
45,85841745;-9,33870600
45,87092145;-9,33870600
45,88342545;-9,33870600
45,89592945;-9,51464100
45,90843345;-9,16215500
45,92093745;-9,16215500
45,93344145;-9,16215500
45,94594545;-9,16215500
45,95844945;-9,16215500
45,97095345;-8,98622000
45,98345745;-8,98622000
45,99596145;-8,98622000
46,00846545;-8,80967000
46,02096945;-8,80967000
46,03347345;-8,80967000
46,04597745;-8,80967000
46,05848145;-8,63373600
46,07098544;-8,63373600
46,08348944;-8,63373600
46,09599344;-8,63373600
46,10849744;-8,63373600
46,12100144;-8,63373600
46,13350544;-8,63373600
46,14600944;-8,63373600
46,15851344;-8,63373600
46,17101744;-8,80967000
46,18352144;-8,98622000
46,19602544;-8,98622000
46,20852944;-8,98622000
46,22103344;-8,98622000
46,23353744;-9,16215500
46,24604144;-8,98622000
46,25854544;-9,16215500
46,27104944;-9,16215500
46,28355344;-9,16215500
46,29605744;-9,16215500
46,30856144;-9,16215500
46,32106544;-8,98622000
46,33356944;-9,16215500
46,34607344;-8,98622000
46,35857744;-8,98622000
46,37108144;-9,16215500
46,38358544;-8,98622000
46,39608944;-9,16215500
46,40859344;-9,16215500
46,42109743;-8,80967000
46,43360143;-8,80967000
46,44610543;-8,80967000
46,45860943;-8,80967000
46,47111343;-8,80967000
46,48361743;-8,80967000
